key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
6.5,2013-11-06 06:44:02 UTC,-73.982501,40.782589,,,0,2013-11-06 06:44:02.0000003
9.5,2011-10-17 17:30:08 UTC,-73.994983,40.759824,,,0,2011-10-17 17:30:08.0000004
6.5,2012-12-11 11:25:07 UTC,-73.96686,40.769835,,,0,2012-12-11 11:25:07.0000007
13.8,2013-11-06 11:46:59 UTC,-73.96705,40.766953,,,0,2013-11-06 11:46:59.0000003
10.9,2011-11-18 20:26:12 UTC,-73.992539,40.748572,,,0,2011-11-18 20:26:12.0000004
16.9,2013-11-05 22:08:03 UTC,-73.975894,40.740513,,,0,2013-11-05 22:08:03.0000007
8.5,2013-10-10 08:30:12 UTC,-73.956846,40.783056,,,0,2013-10-10 08:30:12.0000003
19.5,2012-12-11 11:33:09 UTC,-73.989858,40.734216,,,0,2012-12-11 11:33:09.0000001
19.92,2011-11-14 13:24:03 UTC,-73.979827,40.765252,,,0,2011-11-14 13:24:03.0000006
8.0,2013-11-05 09:42:21 UTC,-74.002213,40.718977,,,0,2013-11-05 09:42:21.0000003
8.88,2012-09-03 16:01:55 UTC,-74.005397,40.740775,,,0,2012-09-03 16:01:55.0000002
14.2,2011-11-29 16:26:51 UTC,-73.9633,40.7561,,,0,2011-11-29 16:26:51.0000004
7.15,2012-12-11 12:43:30 UTC,-73.953088,40.777594,,,0,2012-12-11 12:43:30.0000001
9.0,2012-12-11 11:49:45 UTC,-73.985938,40.740686,,,0,2012-12-11 11:49:45.0000002
16.6,2011-11-06 20:54:08 UTC,0.0,0.0,,,0,2011-11-06 20:54:08.0000002
9.5,2013-10-16 22:31:33 UTC,-73.983787,40.743905,,,0,2013-10-16 22:31:33.0000004
10.2,2012-12-11 13:58:05 UTC,-73.985273,40.759553,,,0,2012-12-11 13:58:05.0000007
22.2,2012-10-09 18:08:15 UTC,-73.989235,40.773458,,,0,2012-10-09 18:08:15.0000004
9.0,2012-12-11 13:06:59 UTC,-73.980795,40.774858,,,0,2012-12-11 13:06:59.0000004
12.0,2012-12-11 13:32:40 UTC,-73.971858,40.755044,,,0,2012-12-11 13:32:40.0000001
51.35,2012-12-11 11:02:35 UTC,-73.874577,40.774157,,,0,2012-12-11 11:02:35.0000002
21.0,2013-12-20 01:33:06 UTC,-73.956758,40.745808,,,0,2013-12-20 01:33:06.0000003
6.6,2013-09-21 09:27:51 UTC,-73.951474,40.769849,,,0,2013-09-21 09:27:51.0000004
7.3,2013-06-21 02:45:30 UTC,0.0,0.0,,,0,2013-06-21 02:45:30.0000003
11.8,2011-09-08 09:12:52 UTC,-73.987041,40.751542,,,0,2011-09-08 09:12:52.0000001
7.6,2011-12-10 08:40:13 UTC,-73.9858,40.773,,,0,2011-12-10 08:40:13.0000001
11.4,2013-09-26 06:39:30 UTC,-74.000588,40.732488,,,0,2013-09-26 06:39:30.0000002
31.7,2011-10-23 04:50:20 UTC,-73.982685,40.74565,,,0,2011-10-23 04:50:20.0000001
16.0,2013-03-23 20:44:33 UTC,-73.999173,40.72238,,,0,2013-03-23 20:44:33.0000007
25.2,2012-12-01 19:46:44 UTC,-73.964159,40.807968,,,0,2012-12-01 19:46:44.0000002
14.76,2011-09-25 23:01:12 UTC,-73.985374,40.768518,,,0,2011-09-25 23:01:12.0000005
9.0,2012-12-11 13:40:54 UTC,-73.961263,40.777312,,,0,2012-12-11 13:40:54.0000002
13.0,2013-06-22 03:48:41 UTC,-74.004877,40.741767,,,0,2013-06-22 03:48:41.0000002
6.8,2011-11-29 17:40:35 UTC,-73.996,40.7443,,,0,2011-11-29 17:40:35.0000001
18.5,2013-10-10 08:07:16 UTC,-73.969202,40.754272,,,0,2013-10-10 08:07:16.0000003
15.8,2011-03-03 11:17:51 UTC,-74.012152,40.708018,,,0,2011-03-03 11:17:51.0000005
69.39,2013-11-20 11:52:05 UTC,-73.960466,40.779743,,,0,2013-11-20 11:52:05.0000001
6.6,2012-12-11 11:34:42 UTC,-73.981517,40.762147,,,0,2012-12-11 11:34:42.0000003
7.3,2011-11-01 07:30:24 UTC,-73.986747,40.739552,,,0,2011-11-01 07:30:24.0000001
7.5,2012-12-11 12:23:59 UTC,-74.00818,40.72368,,,0,2012-12-11 12:23:59.0000001
4.2,2013-08-22 08:14:08 UTC,-73.935017,40.740984,,,0,2013-08-22 08:14:08.0000001
15.0,2011-11-29 16:26:26 UTC,-73.9545,40.7839,,,0,2011-11-29 16:26:26.0000002
19.92,2011-03-03 11:07:19 UTC,-73.945247,40.778735,,,0,2011-03-03 11:07:19.0000002
72.33,2013-10-10 07:38:25 UTC,-73.782115,40.644897,,,0,2013-10-10 07:38:25.0000001
21.9,2011-09-03 02:14:47 UTC,-73.993357,40.721994,,,0,2011-09-03 02:14:47.0000004
18.0,2012-12-11 12:38:02 UTC,-73.985145,40.760359,,,0,2012-12-11 12:38:02.0000003
13.1,2012-12-11 11:52:02 UTC,-73.946092,40.777353,,,0,2012-12-11 11:52:02.0000006
7.5,2012-11-19 12:59:10 UTC,-73.982523,40.764101,,,0,2012-11-19 12:59:10.0000002
21.6,2013-11-04 19:16:04 UTC,-73.94774,40.770608,,,0,2013-11-04 19:16:04.0000001
15.6,2012-10-18 18:46:05 UTC,-74.007297,40.74272,,,0,2012-10-18 18:46:05.0000007
5.5,2014-01-22 10:50:25 UTC,-73.981083,40.733367,,,0,2014-01-22 10:50:25.0000003
8.5,2013-06-06 16:09:03 UTC,0.0,0.0,,,0,2013-06-06 16:09:03.0000004
11.0,2012-12-11 12:36:37 UTC,-73.989482,40.747253,,,0,2012-12-11 12:36:37.0000004
11.0,2013-07-06 10:04:59 UTC,0.0,0.0,,,0,2013-07-06 10:04:59.0000001
9.6,2014-01-24 14:57:51 UTC,-74.000095,40.730488,,,0,2014-01-24 14:57:51.0000002
19.2,2012-12-11 11:12:10 UTC,-73.966235,40.761678,,,0,2012-12-11 11:12:10.0000005
13.1,2012-12-11 11:45:18 UTC,-73.988376,40.73755,,,0,2012-12-11 11:45:18.0000004
8.4,2012-12-11 11:54:17 UTC,-73.982518,40.74246,,,0,2012-12-11 11:54:17.0000003
47.83,2013-03-13 16:30:38 UTC,-74.028043,40.623833,,,0,2013-03-13 16:30:38.0000002
22.8,2012-12-29 06:29:45 UTC,-73.951128,40.774503,,,0,2012-12-29 06:29:45.0000001
5.5,2012-12-11 12:34:14 UTC,-73.999052,40.724873,,,0,2012-12-11 12:34:14.0000002
5.85,2012-12-11 13:54:20 UTC,-73.979287,40.74968,,,0,2012-12-11 13:54:20.0000003
55.35,2012-12-11 11:25:37 UTC,-73.885365,40.773123,,,0,2012-12-11 11:25:37.0000004
15.5,2012-12-11 11:55:23 UTC,-73.979903,40.751585,,,0,2012-12-11 11:55:23.0000005
25.8,2012-12-11 13:35:52 UTC,-74.008342,40.721675,,,0,2012-12-11 13:35:52.0000003
13.9,2013-10-10 08:51:14 UTC,0.0,0.0,,,0,2013-10-10 08:51:14.0000001
27.5,2012-12-11 12:50:52 UTC,-73.979639,40.784742,,,0,2012-12-11 12:50:52.00000010
8.5,2013-07-04 06:06:33 UTC,0.0,0.0,,,0,2013-07-04 06:06:33.0000001
4.5,2013-08-22 18:39:23 UTC,-73.948886,40.744943,,,0,2013-08-22 18:39:23.0000002
12.5,2013-04-07 16:35:31 UTC,-73.971588,40.75929,,,0,2013-04-07 16:35:31.0000001
68.75,2013-01-23 19:31:40 UTC,-73.789405,40.643493,,,0,2013-01-23 19:31:40.0000001
25.5,2013-06-21 19:25:57 UTC,0.0,0.0,,,0,2013-06-21 19:25:57.0000003
10.8,2013-03-05 16:12:07 UTC,-74.004621,40.741993,,,0,2013-03-05 16:12:07.0000004
16.68,2011-10-11 02:33:01 UTC,-73.988515,40.67077,,,0,2011-10-11 02:33:01.0000001
8.1,2012-12-11 12:55:27 UTC,-73.991643,40.7445,,,0,2012-12-11 12:55:27.0000004
18.75,2012-12-11 13:40:08 UTC,-73.98088,40.764535,,,0,2012-12-11 13:40:08.0000004
44.79,2013-03-21 17:21:47 UTC,-73.885272,40.772979,,,0,2013-03-21 17:21:47.0000001
10.8,2012-12-11 11:35:48 UTC,-73.963129,40.758113,,,0,2012-12-11 11:35:48.0000006
32.4,2011-06-30 11:52:51 UTC,-73.9781,40.7524,,,0,2011-06-30 11:52:51.0000002
6.5,2013-07-06 10:03:44 UTC,-74.000175,40.74293,,,0,2013-07-06 10:03:44.0000001
3.0,2013-11-16 18:03:58 UTC,-73.987441,40.738103,,,0,2013-11-16 18:03:58.0000005
7.9,2013-06-06 16:10:21 UTC,0.0,0.0,,,0,2013-06-06 16:10:21.0000001
9.75,2013-10-01 16:16:53 UTC,-73.993461,40.734056,,,0,2013-10-01 16:16:53.0000002
6.0,2013-10-10 08:33:50 UTC,-73.949638,40.77219,,,0,2013-10-10 08:33:50.0000003
5.5,2013-10-10 08:28:46 UTC,-73.995893,40.737764,,,0,2013-10-10 08:28:46.0000007
19.2,2012-12-11 11:19:02 UTC,-74.006468,40.751388,,,0,2012-12-11 11:19:02.0000003
30.0,2013-12-15 00:59:51 UTC,-73.948168,40.778685,,,0,2013-12-15 00:59:51.0000003
8.4,2013-03-05 19:56:15 UTC,-73.992182,40.731061,,,0,2013-03-05 19:56:15.0000001
9.7,2013-07-01 12:25:52 UTC,-73.982494,40.768468,,,0,2013-07-01 12:25:52.0000002
7.2,2012-12-11 12:15:47 UTC,-73.98755,40.722628,,,0,2012-12-11 12:15:47.0000003
7.8,2012-12-11 13:25:30 UTC,-73.987665,40.75031,,,0,2012-12-11 13:25:30.0000001
13.42,2011-11-07 08:14:05 UTC,-74.009559,40.71271,,,0,2011-11-07 08:14:05.0000004
24.0,2012-12-11 13:47:40 UTC,-73.980052,40.762015,,,0,2012-12-11 13:47:40.0000003
11.0,2013-07-06 09:37:54 UTC,-73.989413,40.720779,,,0,2013-07-06 09:37:54.0000002
10.0,2013-06-21 18:52:26 UTC,-73.973833,40.75685,,,0,2013-06-21 18:52:26.0000001
10.25,2013-07-01 23:29:11 UTC,-73.982984,40.744911,,,0,2013-07-01 23:29:11.0000001
7.0,2013-07-06 12:23:04 UTC,-74.011376,40.715066,,,0,2013-07-06 12:23:04.0000001
68.75,2012-12-11 11:46:53 UTC,-73.987628,40.74847,,,0,2012-12-11 11:46:53.0000003
7.8,2013-10-10 08:29:02 UTC,0.0,0.0,,,0,2013-10-10 08:29:02.0000003
15.5,2012-12-11 11:44:26 UTC,-73.967207,40.757733,,,0,2012-12-11 11:44:26.0000002
11.0,2013-06-20 20:55:19 UTC,0.0,0.0,,,0,2013-06-20 20:55:19.0000002
24.6,2012-12-11 13:41:29 UTC,-73.997758,40.720913,,,0,2012-12-11 13:41:29.0000001
24.0,2013-11-05 04:41:59 UTC,-73.996269,40.716366,,,0,2013-11-05 04:41:59.0000001
30.6,2012-12-11 11:48:30 UTC,-73.97335,40.760033,,,0,2012-12-11 11:48:30.0000002
10.3,2013-10-10 08:28:59 UTC,-73.983103,40.747843,,,0,2013-10-10 08:28:59.0000005
50.83,2013-10-10 07:26:28 UTC,-73.984244,40.774501,,,0,2013-10-10 07:26:28.0000001
7.2,2013-11-04 20:07:59 UTC,-73.977048,40.787565,,,0,2013-11-04 20:07:59.0000006
10.5,2012-12-11 13:22:48 UTC,-73.976963,40.7533,,,0,2012-12-11 13:22:48.0000001
11.4,2013-02-25 19:50:10 UTC,-74.005238,40.720247,,,0,2013-02-25 19:50:10.0000001
15.5,2013-09-13 06:26:50 UTC,-73.968531,40.799136,,,0,2013-09-13 06:26:50.0000002
7.59,2010-11-18 08:09:57 UTC,-73.992046,40.758141,,,0,2010-11-18 08:09:57.0000005
9.35,2012-12-11 12:13:42 UTC,-73.994057,40.72843,,,0,2012-12-11 12:13:42.0000001
13.75,2012-12-11 13:44:48 UTC,-73.994197,40.735145,,,0,2012-12-11 13:44:48.0000002
14.0,2011-07-25 23:08:58 UTC,-73.984362,40.754794,,,0,2011-07-25 23:08:58.0000001
4.6,2011-10-24 13:57:36 UTC,-73.979203,40.784996,,,0,2011-10-24 13:57:36.0000003
11.5,2013-10-10 08:27:24 UTC,-73.980227,40.745771,,,0,2013-10-10 08:27:24.0000003
6.7,2013-07-06 09:56:03 UTC,-73.984117,40.742876,,,0,2013-07-06 09:56:03.0000003
24.1,2013-07-02 03:51:57 UTC,-73.950581,40.779692,,,0,2013-07-02 03:51:57.0000001
11.5,2012-12-30 16:11:55 UTC,-73.957507,40.769977,,,0,2012-12-30 16:11:55.0000002
12.0,2013-06-03 19:25:13 UTC,-73.995653,40.762238,,,0,2013-06-03 19:25:13.0000001
22.44,2011-07-09 04:30:26 UTC,-73.98979,40.72962,,,0,2011-07-09 04:30:26.0000001
13.3,2013-07-04 07:08:01 UTC,0.0,0.0,,,0,2013-07-04 07:08:01.0000001
28.8,2012-12-11 12:15:52 UTC,-73.97035,40.761613,,,0,2012-12-11 12:15:52.0000009
18.0,2012-12-11 13:48:19 UTC,-73.99115,40.749995,,,0,2012-12-11 13:48:19.0000006
9.0,2013-11-20 17:15:16 UTC,-73.964446,40.80728,,,0,2013-11-20 17:15:16.0000001
14.5,2012-12-11 12:25:22 UTC,-73.981125,40.753295,,,0,2012-12-11 12:25:22.0000002
38.76,2012-12-03 13:36:01 UTC,-73.863191,40.769819,,,0,2012-12-03 13:36:01.0000003
13.1,2012-12-11 12:49:04 UTC,-73.999596,40.762009,,,0,2012-12-11 12:49:04.0000003
24.5,2013-11-20 18:21:38 UTC,-74.011068,40.716191,,,0,2013-11-20 18:21:38.0000001
16.2,2012-05-13 00:28:58 UTC,-73.977029,40.742931,,,0,2012-05-13 00:28:58.0000001
44.29,2013-07-04 09:40:39 UTC,0.0,0.0,,,0,2013-07-04 09:40:39.0000003
11.3,2011-10-04 13:26:39 UTC,-73.966093,40.773852,,,0,2011-10-04 13:26:39.0000002
8.5,2012-12-11 12:27:39 UTC,-73.994617,40.740283,,,0,2012-12-11 12:27:39.0000001
37.0,2013-11-05 06:31:08 UTC,-73.9895,40.774898,,,0,2013-11-05 06:31:08.0000001
6.1,2013-07-06 10:06:52 UTC,-73.973059,40.755338,,,0,2013-07-06 10:06:52.0000001
15.0,2012-12-11 11:48:54 UTC,-73.982228,40.772252,,,0,2012-12-11 11:48:54.0000003
8.5,2013-05-16 15:51:45 UTC,-73.9592,40.77414,,,0,2013-05-16 15:51:45.0000001
19.9,2013-10-10 07:48:01 UTC,-73.972152,40.75684,,,0,2013-10-10 07:48:01.0000002
12.0,2013-11-14 16:15:28 UTC,-73.985901,40.76815,,,0,2013-11-14 16:15:28.0000002
14.0,2013-10-10 08:17:26 UTC,-73.959161,40.763439,,,0,2013-10-10 08:17:26.0000001
9.48,2011-05-03 01:14:53 UTC,-73.973001,40.752607,,,0,2011-05-03 01:14:53.0000001
12.1,2013-06-20 20:55:21 UTC,0.0,0.0,,,0,2013-06-20 20:55:21.0000002
11.0,2011-06-20 11:36:50 UTC,-73.9674,40.7634,,,0,2011-06-20 11:36:50.0000001
12.84,2011-02-27 23:37:23 UTC,-73.97423,40.760463,,,0,2011-02-27 23:37:23.0000001
5.5,2013-10-10 08:13:36 UTC,0.0,0.0,,,0,2013-10-10 08:13:36.0000002
33.85,2013-10-10 08:57:54 UTC,0.0,0.0,,,0,2013-10-10 08:57:54.0000006
7.0,2012-12-11 12:29:40 UTC,-73.962753,40.771586,,,0,2012-12-11 12:29:40.0000003
22.2,2012-12-13 14:45:57 UTC,0.0,0.0,,,0,2012-12-13 14:45:57.0000005
36.0,2013-03-21 20:40:50 UTC,-73.991348,40.74484,,,0,2013-03-21 20:40:50.0000003
35.76,2011-03-03 11:06:46 UTC,-73.980716,40.755834,,,0,2011-03-03 11:06:46.0000001
14.04,2014-01-13 17:51:20 UTC,0.0,0.0,,,0,2014-01-13 17:51:20.0000001
86.5,2013-03-21 18:07:07 UTC,-73.991572,40.740591,,,0,2013-03-21 18:07:07.0000001
10.4,2012-12-11 11:54:07 UTC,-73.991148,40.733808,,,0,2012-12-11 11:54:07.0000002
11.04,2011-05-05 18:32:27 UTC,-74.004823,40.718827,,,0,2011-05-05 18:32:27.0000001
10.3,2013-06-06 16:07:43 UTC,0.0,0.0,,,0,2013-06-06 16:07:43.0000002
5.85,2012-12-11 13:44:10 UTC,-73.97273,40.790155,,,0,2012-12-11 13:44:10.0000002
8.0,2012-12-11 11:25:07 UTC,-73.976413,40.78815,,,0,2012-12-11 11:25:07.0000004
10.5,2013-07-03 16:36:56 UTC,0.0,0.0,,,0,2013-07-03 16:36:56.0000002
25.5,2012-12-11 12:31:18 UTC,-73.975868,40.752144,,,0,2012-12-11 12:31:18.0000002
8.4,2012-12-11 12:59:17 UTC,-73.971128,40.761,,,0,2012-12-11 12:59:17.0000005
9.0,2012-12-11 13:17:26 UTC,-73.971808,40.76067,,,0,2012-12-11 13:17:26.0000005
14.4,2012-12-11 11:54:32 UTC,-73.972135,40.753642,,,0,2012-12-11 11:54:32.0000005
14.5,2013-05-06 02:36:56 UTC,-74.002187,40.739692,,,0,2013-05-06 02:36:56.0000001
11.6,2011-11-29 15:02:36 UTC,-74.008,40.7356,,,0,2011-11-29 15:02:36.0000005
9.5,2013-11-15 07:32:21 UTC,-73.9652,40.769201,,,0,2013-11-15 07:32:21.0000002
6.0,2012-12-11 13:44:45 UTC,-73.970775,40.758842,,,0,2012-12-11 13:44:45.0000002
7.3,2013-07-04 08:53:16 UTC,0.0,0.0,,,0,2013-07-04 08:53:16.0000001
15.0,2012-12-11 12:09:34 UTC,-73.982598,40.75562,,,0,2012-12-11 12:09:34.0000001
13.0,2012-11-29 09:07:39 UTC,-73.999421,40.738735,,,0,2012-11-29 09:07:39.0000001
26.4,2013-10-04 23:13:07 UTC,-73.986464,40.759616,,,0,2013-10-04 23:13:07.0000003
9.0,2013-05-06 02:16:35 UTC,-74.005994,40.741272,,,0,2013-05-06 02:16:35.0000001
14.65,2011-06-20 11:30:38 UTC,-73.9915,40.732,,,0,2011-06-20 11:30:38.0000003
52.09,2013-07-03 18:22:23 UTC,-73.874084,40.773888,,,0,2013-07-03 18:22:23.0000003
6.0,2013-11-13 10:53:50 UTC,-73.971869,40.792019,,,0,2013-11-13 10:53:50.0000001
15.5,2013-01-23 19:48:39 UTC,-73.985227,40.744538,,,0,2013-01-23 19:48:39.0000003
34.75,2012-07-18 13:59:42 UTC,-73.972758,40.75295,,,0,2012-07-18 13:59:42.0000003
9.0,2012-12-11 13:17:24 UTC,-73.973473,40.757653,,,0,2012-12-11 13:17:24.0000003
22.1,2012-12-11 12:00:48 UTC,-73.980861,40.761123,,,0,2012-12-11 12:00:48.0000004
27.6,2013-11-16 21:28:27 UTC,-73.983599,40.766037,,,0,2013-11-16 21:28:27.0000003
10.5,2012-12-11 12:07:02 UTC,-73.975611,40.743749,,,0,2012-12-11 12:07:02.0000005
5.5,2013-03-21 15:45:09 UTC,-73.983092,40.696013,,,0,2013-03-21 15:45:09.0000002
17.7,2013-07-06 09:45:03 UTC,-73.982043,40.772571,,,0,2013-07-06 09:45:03.0000001
15.0,2012-12-11 12:55:41 UTC,-73.983435,40.766573,,,0,2012-12-11 12:55:41.0000004
43.9,2013-07-06 10:05:09 UTC,0.0,0.0,,,0,2013-07-06 10:05:09.0000002
32.8,2011-06-20 11:26:37 UTC,-73.8628,40.769,,,0,2011-06-20 11:26:37.0000001
16.8,2013-12-19 21:46:54 UTC,-73.982336,40.7682,,,0,2013-12-19 21:46:54.0000001
19.0,2012-12-11 11:08:51 UTC,-73.951712,40.766207,,,0,2012-12-11 11:08:51.0000003
11.0,2012-12-11 12:36:27 UTC,-73.980212,40.760931,,,0,2012-12-11 12:36:27.0000001
15.7,2013-10-10 08:17:40 UTC,-73.987062,40.722412,,,0,2013-10-10 08:17:40.0000003
20.4,2012-10-17 12:49:00 UTC,-73.996272,40.716064,,,0,2012-10-17 12:49:00.000000141
12.5,2012-12-11 11:51:50 UTC,-73.985226,40.727656,,,0,2012-12-11 11:51:50.0000004
55.8,2012-09-14 15:28:21 UTC,-74.005425,40.737674,,,0,2012-09-14 15:28:21.0000004
9.37,2013-11-15 07:43:46 UTC,-73.982786,40.754595,,,0,2013-11-15 07:43:46.0000006
7.2,2012-12-11 11:48:10 UTC,-73.968272,40.755242,,,0,2012-12-11 11:48:10.0000001
8.8,2010-10-12 18:12:40 UTC,-73.991871,40.738448,,,0,2010-10-12 18:12:40.0000003
14.4,2012-12-11 13:44:09 UTC,-73.98251,40.748417,,,0,2012-12-11 13:44:09.0000001
44.15,2012-12-11 12:58:56 UTC,-73.986957,40.72926,,,0,2012-12-11 12:58:56.0000001
18.7,2013-11-12 07:32:58 UTC,0.0,0.0,,,0,2013-11-12 07:32:58.0000003
24.6,2012-12-11 12:41:09 UTC,-73.971298,40.792487,,,0,2012-12-11 12:41:09.0000002
10.6,2012-12-11 13:52:34 UTC,-73.978168,40.752405,,,0,2012-12-11 13:52:34.0000005
33.6,2012-12-11 13:10:30 UTC,-73.940332,40.84135,,,0,2012-12-11 13:10:30.0000002
8.5,2013-10-10 08:32:33 UTC,-73.991927,40.748071,,,0,2013-10-10 08:32:33.0000005
21.0,2013-03-21 14:40:55 UTC,-73.959045,40.780949,,,0,2013-03-21 14:40:55.0000003
14.0,2012-12-11 13:02:44 UTC,-73.99211,40.75442,,,0,2012-12-11 13:02:44.0000003
14.0,2012-12-11 11:45:04 UTC,-73.989058,40.76938,,,0,2012-12-11 11:45:04.0000003
7.2,2011-02-26 20:04:26 UTC,-73.967121,40.766742,,,0,2011-02-26 20:04:26.0000001
8.8,2010-11-15 08:05:49 UTC,-73.963074,40.7748,,,0,2010-11-15 08:05:49.0000002
13.3,2013-07-02 03:57:20 UTC,-73.968234,40.755508,,,0,2013-07-02 03:57:20.0000001
10.2,2012-12-11 10:14:13 UTC,-73.984495,40.753348,,,0,2012-12-11 10:14:13.0000004
5.0,2012-12-11 13:59:03 UTC,-74.009537,40.713095,,,0,2012-12-11 13:59:03.0000005
9.0,2013-01-30 08:20:04 UTC,-73.959358,40.79925,,,0,2013-01-30 08:20:04.0000001
48.99,2013-03-21 17:08:28 UTC,0.0,0.0,,,0,2013-03-21 17:08:28.0000002
15.5,2013-07-04 03:50:29 UTC,-73.987035,40.751225,,,0,2013-07-04 03:50:29.0000001
47.89,2013-07-03 16:34:50 UTC,0.0,0.0,,,0,2013-07-03 16:34:50.0000004
15.7,2013-06-20 20:55:18 UTC,0.0,0.0,,,0,2013-06-20 20:55:18.0000008
31.9,2013-06-19 12:55:44 UTC,-73.87306,40.774054,,,0,2013-06-19 12:55:44.0000001
37.9,2011-06-20 11:15:44 UTC,-73.8639,40.7696,,,0,2011-06-20 11:15:44.0000003
46.0,2012-12-11 12:13:47 UTC,-73.87448,40.774057,,,0,2012-12-11 12:13:47.0000001
25.8,2012-12-11 12:11:50 UTC,-73.986908,40.775522,,,0,2012-12-11 12:11:50.0000001
9.25,2012-12-11 12:22:14 UTC,-73.95721,40.774615,,,0,2012-12-11 12:22:14.0000001
7.2,2011-08-01 09:54:08 UTC,-73.988643,40.777784,,,0,2011-08-01 09:54:08.0000002
13.2,2011-06-20 11:53:42 UTC,-73.9813,40.6899,,,0,2011-06-20 11:53:42.0000001
17.5,2012-12-19 15:00:49 UTC,0.0,0.0,,,0,2012-12-19 15:00:49.0000003
4.5,2012-12-11 13:05:09 UTC,-73.949108,40.781843,,,0,2012-12-11 13:05:09.0000003
11.5,2012-11-29 23:50:32 UTC,-73.984214,40.725626,,,0,2012-11-29 23:50:32.0000004
37.09,2013-07-04 06:07:29 UTC,0.0,0.0,,,0,2013-07-04 06:07:29.0000001
8.0,2013-11-19 06:21:21 UTC,-74.000109,40.737902,,,0,2013-11-19 06:21:21.0000003
21.6,2012-12-11 13:01:46 UTC,-73.999221,40.734256,,,0,2012-12-11 13:01:46.0000002
18.6,2013-10-14 00:57:11 UTC,-73.994877,40.727775,,,0,2013-10-14 00:57:11.0000003
8.25,2013-07-04 06:09:37 UTC,0.0,0.0,,,0,2013-07-04 06:09:37.0000001
